,id,sex,race,mathk,readk,math1,read1,math2,read2,math3,read3,stark,ctypek,star1,ctype1,star2,ctype2,star3,ctype3,csizek,csize1,csize2,csize3,sesk,ses1,ses2,ses3,yob,schidk,schid1,schid2,schid3,mathk_p,math1_p,math2_p,math3_p,readk_p,read1_p,read2_p,read3_p,freelunchk,freelunch1,freelunch2,freelunch3,attritionk,attrition1,attrition2,wa,age,score,score1,smallc,regAc,reg,student,kscore
1358,53721.0,1,1,0.0,0.0,529.0,514.0,574.0,569.0,580.0,585.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,24.0,25.0,26.0,9,2,2,2,1979.0,,77.0,77.0,77.0,0.0,52.0,48.0,19.0,0.0,52.0,42.0,24.0,0,0,0,0,1,0,0,1,6.0,52.0,52.0,0,0,0,1,0.0
1359,130988.0,1,2,0.0,0.0,0.0,0.0,538.0,518.0,567.0,585.0,2,0.0,2,0.0,1,2.0,1,2.0,0.0,0.0,24.0,20.0,9,9,1,1,1979.0,,999.0,19.0,19.0,0.0,0.0,18.0,11.0,0.0,0.0,8.0,24.0,0,0,1,1,1,1,0,0,6.0,13.0,13.0,0,0,0,1,0.0
1360,150925.0,1,2,468.0,427.0,515.0,468.0,0.0,0.0,583.0,585.0,1,3.0,1,2.0,1,2.0,1,2.0,21.0,21.0,24.0,29.0,2,2,2,2,1980.0,20.0,20.0,20.0,20.0,38.0,39.0,0.0,21.0,43.0,19.0,0.0,24.0,0,0,0,0,0,0,0,0,5.0,40.5,29.0,0,1,0,1,40.5
1361,162550.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,655.0,585.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,23.0,9,9,9,1,1979.0,,999.0,999.0,22.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,24.0,0,0,0,1,1,1,1,0,6.0,53.5,53.5,0,0,0,1,0.0
1362,119161.0,0,1,500.0,445.0,542.0,485.0,538.0,547.0,591.0,585.0,1,2.0,1,2.0,1,3.0,1,3.0,22.0,23.0,21.0,19.0,1,1,1,2,1979.0,68.0,68.0,68.0,68.0,66.0,63.0,18.0,27.0,69.0,32.0,22.0,24.0,1,1,1,0,0,0,0,1,6.0,67.5,47.5,0,0,1,1,67.5
1363,93419.0,0,1,0.0,0.0,557.0,571.0,543.0,614.0,599.0,585.0,2,0.0,1,2.0,1,2.0,1,2.0,0.0,26.0,22.0,28.0,9,2,2,2,1980.0,,58.0,58.0,58.0,0.0,75.0,21.0,35.0,0.0,82.0,75.0,24.0,0,0,0,0,1,0,0,1,5.0,78.5,78.5,0,0,0,1,0.0
1364,77533.0,1,2,0.0,0.0,479.0,471.0,584.0,564.0,593.0,585.0,2,0.0,1,2.0,1,1.0,1,1.0,0.0,25.0,16.0,17.0,9,1,1,1,1980.0,,32.0,32.0,32.0,0.0,13.0,57.0,29.0,0.0,21.0,37.0,24.0,0,1,1,1,1,0,0,0,5.0,17.0,17.0,0,0,0,1,0.0
1365,149857.0,0,2,473.0,427.0,484.0,472.0,554.0,577.0,601.0,585.0,1,2.0,1,2.0,1,2.0,1,2.0,23.0,23.0,23.0,21.0,1,1,1,1,1980.0,7.0,7.0,7.0,7.0,43.0,15.0,29.0,36.0,43.0,22.0,49.0,24.0,1,1,1,1,0,0,0,0,5.0,43.0,18.5,0,0,1,1,43.0
1366,162768.0,1,2,0.0,0.0,505.0,485.0,556.0,550.0,582.0,585.0,2,0.0,1,3.0,1,3.0,1,2.0,0.0,21.0,24.0,22.0,9,1,1,1,1980.0,,22.0,22.0,22.0,0.0,30.0,30.0,20.0,0.0,32.0,25.0,24.0,0,1,1,1,1,0,0,0,5.0,31.0,31.0,0,0,0,1,0.0
1367,99096.0,0,2,0.0,0.0,545.0,495.0,596.0,573.0,612.0,585.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,24.0,26.0,24.0,9,9,2,2,1980.0,,64.0,64.0,64.0,0.0,66.0,66.0,47.0,0.0,40.0,45.0,24.0,0,0,0,0,1,0,0,0,5.0,53.0,53.0,0,0,0,1,0.0
1368,70257.0,1,1,444.0,405.0,520.0,471.0,593.0,555.0,597.0,585.0,1,3.0,1,2.0,1,2.0,1,2.0,23.0,22.0,25.0,26.0,2,2,2,2,1980.0,56.0,56.0,56.0,56.0,18.0,45.0,64.0,33.0,13.0,21.0,29.0,24.0,0,0,0,0,0,0,0,1,5.0,15.5,33.0,0,1,0,1,15.5
1369,138423.0,0,1,0.0,0.0,592.0,579.0,603.0,582.0,568.0,585.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,21.0,24.0,25.0,9,2,2,2,1978.0,,3.0,3.0,3.0,0.0,92.0,71.0,12.0,0.0,85.0,52.0,24.0,0,0,0,0,1,0,0,1,7.0,88.5,88.5,0,0,0,1,0.0
1370,58446.0,0,2,418.0,419.0,584.0,536.0,554.0,530.0,583.0,585.0,1,3.0,1,2.0,1,3.0,1,3.0,24.0,24.0,21.0,23.0,2,1,1,9,1980.0,45.0,45.0,44.0,44.0,6.0,90.0,29.0,21.0,31.0,66.0,14.0,24.0,0,1,1,0,0,0,0,0,5.0,18.5,78.0,0,1,0,1,18.5
1371,153585.0,1,1,489.0,460.0,486.0,471.0,525.0,552.0,552.0,585.0,1,1.0,1,2.0,1,1.0,1,1.0,15.0,18.0,17.0,16.0,2,1,1,2,1980.0,21.0,21.0,21.0,21.0,57.0,17.0,11.0,4.0,83.0,21.0,26.0,24.0,0,1,1,0,0,0,0,1,5.0,70.0,19.0,1,0,0,1,70.0
1372,165569.0,0,2,444.0,382.0,474.0,468.0,559.0,523.0,591.0,585.0,1,2.0,1,2.0,1,2.0,1,2.0,26.0,24.0,24.0,20.0,1,1,1,1,1980.0,19.0,19.0,19.0,19.0,18.0,10.0,33.0,27.0,1.0,19.0,10.0,24.0,1,1,1,1,0,0,0,0,5.0,9.5,14.5,0,0,1,1,9.5
1373,62702.0,1,2,536.0,443.0,502.0,475.0,554.0,552.0,567.0,585.0,1,2.0,1,2.0,1,2.0,1,2.0,23.0,25.0,21.0,24.0,1,1,1,1,1980.0,30.0,30.0,30.0,30.0,86.0,28.0,29.0,11.0,67.0,25.0,26.0,24.0,1,1,1,1,0,0,0,0,5.0,76.5,26.5,0,0,1,1,76.5
1374,67238.0,0,1,0.0,0.0,553.0,564.0,565.0,579.0,604.0,585.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,24.0,25.0,24.0,9,1,2,1,1978.0,,59.0,59.0,59.0,0.0,72.0,39.0,40.0,0.0,80.0,50.0,24.0,0,1,0,1,1,0,0,1,7.0,76.0,76.0,0,0,0,1,0.0
1375,89312.0,0,1,454.0,424.0,495.0,475.0,514.0,532.0,606.0,585.0,1,2.0,1,2.0,1,2.0,1,1.0,24.0,22.0,21.0,15.0,2,2,2,2,1980.0,50.0,50.0,50.0,50.0,26.0,23.0,7.0,42.0,39.0,25.0,14.0,24.0,0,0,0,0,0,0,0,1,5.0,32.5,24.0,0,0,1,1,32.5
1376,76157.0,1,2,0.0,0.0,495.0,497.0,510.0,549.0,565.0,585.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,28.0,22.0,27.0,9,1,1,1,1979.0,,1.0,1.0,1.0,0.0,23.0,6.0,10.0,0.0,41.0,24.0,24.0,0,1,1,1,1,0,0,0,6.0,32.0,32.0,0,0,0,1,0.0
1377,140650.0,0,1,454.0,410.0,553.0,548.0,526.0,550.0,601.0,587.0,1,1.0,1,1.0,1,1.0,1,1.0,33.0,17.0,15.0,16.0,1,1,1,1,1979.0,64.0,64.0,64.0,64.0,26.0,72.0,11.0,36.0,19.0,73.0,25.0,25.0,1,1,1,1,0,0,0,1,6.0,22.5,72.5,1,0,0,1,22.5
1378,152208.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,564.0,587.0,2,0.0,2,0.0,2,0.0,1,2.0,0.0,0.0,0.0,24.0,9,9,9,2,1979.0,,999.0,999.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,0,0,0,0,1,1,1,1,6.0,17.0,17.0,0,0,0,1,0.0
1379,135263.0,0,1,0.0,0.0,484.0,447.0,517.0,488.0,558.0,587.0,2,0.0,1,2.0,1,2.0,1,2.0,0.0,23.0,23.0,20.0,9,2,2,2,1979.0,,67.0,67.0,67.0,0.0,15.0,8.0,7.0,0.0,8.0,1.0,25.0,0,0,0,0,1,0,0,1,6.0,11.5,11.5,0,0,0,1,0.0
1380,158829.0,0,2,0.0,0.0,612.0,544.0,611.0,559.0,648.0,587.0,1,2.0,1,2.0,1,2.0,1,2.0,21.0,21.0,24.0,29.0,1,2,2,1,1980.0,20.0,20.0,20.0,20.0,0.0,97.0,77.0,79.0,0.0,71.0,32.0,25.0,1,0,0,1,0,0,0,0,5.0,84.0,84.0,0,0,1,1,0.0
1381,163686.0,1,1,547.0,465.0,545.0,497.0,557.0,555.0,570.0,587.0,1,2.0,1,3.0,1,3.0,1,3.0,22.0,23.0,23.0,26.0,2,2,2,2,1979.0,73.0,73.0,73.0,73.0,90.0,66.0,31.0,13.0,86.0,41.0,29.0,25.0,0,0,0,0,0,0,0,1,6.0,88.0,53.5,0,0,1,1,88.0
1382,31178.0,0,2,0.0,0.0,0.0,0.0,577.0,604.0,596.0,587.0,2,0.0,2,0.0,1,3.0,1,3.0,0.0,0.0,25.0,16.0,9,9,1,1,1980.0,,999.0,16.0,16.0,0.0,0.0,50.0,32.0,0.0,0.0,69.0,25.0,0,0,1,1,1,1,0,0,5.0,59.5,59.5,0,0,0,1,0.0
1383,166122.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,573.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,19.0,9,9,9,1,1979.0,,999.0,999.0,19.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,6.0,19.5,19.5,0,0,0,1,0.0
1384,134527.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,585.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,25.0,9,9,9,1,1979.0,,999.0,999.0,53.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,1,6.0,23.5,23.5,0,0,0,1,0.0
1385,60828.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,571.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,22.0,9,9,9,1,1980.0,,999.0,999.0,72.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,1,5.0,19.0,19.0,0,0,0,1,0.0
1386,158470.0,1,1,0.0,0.0,0.0,0.0,550.0,602.0,564.0,587.0,2,0.0,2,0.0,1,1.0,1,1.0,0.0,0.0,14.0,19.0,9,9,2,2,1978.0,,999.0,60.0,60.0,0.0,0.0,26.0,9.0,0.0,0.0,67.0,25.0,0,0,0,0,1,1,0,1,7.0,46.5,46.5,0,0,0,1,0.0
1387,28861.0,0,2,0.0,0.0,472.0,480.0,572.0,530.0,568.0,587.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,19.0,21.0,29.0,9,2,2,2,1980.0,,33.0,33.0,33.0,0.0,9.0,46.0,12.0,0.0,28.0,14.0,25.0,0,0,0,0,1,0,0,0,5.0,18.5,18.5,0,0,0,1,0.0
1388,170719.0,0,2,0.0,0.0,562.0,524.0,584.0,535.0,580.0,587.0,2,0.0,1,2.0,1,2.0,1,2.0,0.0,24.0,24.0,22.0,9,1,1,1,1979.0,,45.0,45.0,45.0,0.0,78.0,57.0,19.0,0.0,59.0,15.0,25.0,0,1,1,1,1,0,0,0,6.0,68.5,68.5,0,0,0,1,0.0
1389,54299.0,1,2,0.0,0.0,481.0,451.0,535.0,523.0,564.0,587.0,2,0.0,1,3.0,1,3.0,1,2.0,0.0,21.0,24.0,22.0,9,1,1,1,1980.0,,22.0,22.0,22.0,0.0,14.0,16.0,9.0,0.0,10.0,10.0,25.0,0,1,1,1,1,0,0,0,5.0,12.0,12.0,0,0,0,1,0.0
1390,58283.0,0,1,0.0,0.0,505.0,516.0,563.0,538.0,618.0,587.0,1,2.0,1,3.0,1,3.0,1,3.0,24.0,24.0,23.0,25.0,1,1,1,1,1980.0,78.0,47.0,47.0,47.0,0.0,30.0,37.0,53.0,0.0,54.0,17.0,25.0,1,1,1,1,0,0,0,1,5.0,42.0,42.0,0,0,1,1,0.0
1391,183623.0,1,1,547.0,445.0,512.0,509.0,607.0,568.0,614.0,587.0,1,3.0,1,3.0,1,3.0,1,3.0,44.0,23.0,22.0,22.0,1,1,1,2,1979.0,72.0,72.0,72.0,72.0,90.0,37.0,74.0,49.0,69.0,49.0,41.0,25.0,1,1,1,0,0,0,0,1,6.0,79.5,43.0,0,1,0,1,79.5
1392,165545.0,1,2,0.0,0.0,0.0,0.0,518.0,536.0,608.0,587.0,2,0.0,2,0.0,1,2.0,1,3.0,0.0,0.0,25.0,23.0,9,9,2,2,1980.0,,999.0,22.0,22.0,0.0,0.0,8.0,43.0,0.0,0.0,16.0,25.0,0,0,0,0,1,1,0,0,5.0,12.0,12.0,0,0,0,1,0.0
1393,76473.0,0,1,454.0,467.0,523.0,482.0,572.0,539.0,589.0,587.0,1,2.0,1,2.0,1,2.0,1,2.0,22.0,21.0,22.0,24.0,2,2,2,9,1980.0,11.0,11.0,11.0,11.0,26.0,47.0,46.0,26.0,88.0,30.0,18.0,25.0,0,0,0,0,0,0,0,1,5.0,57.0,38.5,0,0,1,1,57.0
1394,6785.0,0,2,0.0,0.0,0.0,0.0,570.0,545.0,603.0,587.0,2,0.0,2,0.0,1,3.0,1,3.0,0.0,0.0,19.0,27.0,9,9,1,1,1980.0,,999.0,24.0,24.0,0.0,0.0,43.0,38.0,0.0,0.0,21.0,25.0,0,0,1,1,1,1,0,0,5.0,32.0,32.0,0,0,0,1,0.0
1395,15995.0,1,2,0.0,0.0,472.0,516.0,540.0,530.0,549.0,587.0,2,0.0,1,1.0,1,1.0,1,1.0,0.0,15.0,16.0,15.0,9,1,1,1,1980.0,,56.0,56.0,56.0,0.0,9.0,19.0,4.0,0.0,54.0,14.0,25.0,0,1,1,1,1,0,0,0,5.0,31.5,31.5,0,0,0,1,0.0
1396,184025.0,0,2,0.0,0.0,567.0,478.0,596.0,535.0,622.0,587.0,2,0.0,1,2.0,1,2.0,1,2.0,0.0,22.0,22.0,22.0,9,1,1,1,1979.0,,74.0,74.0,74.0,0.0,81.0,66.0,57.0,0.0,27.0,15.0,25.0,0,1,1,1,1,0,0,0,6.0,54.0,54.0,0,0,0,1,0.0
1397,141070.0,0,1,463.0,455.0,520.0,530.0,559.0,539.0,583.0,587.0,1,2.0,1,3.0,1,3.0,1,3.0,23.0,27.0,25.0,28.0,2,2,2,2,1980.0,58.0,58.0,58.0,58.0,34.0,45.0,33.0,21.0,79.0,62.0,18.0,25.0,0,0,0,0,0,0,0,1,5.0,56.5,53.5,0,0,1,1,56.5
1398,86778.0,0,2,0.0,0.0,512.0,478.0,530.0,542.0,567.0,587.0,2,0.0,1,2.0,1,2.0,1,2.0,0.0,24.0,22.0,23.0,9,1,1,1,1980.0,,29.0,29.0,29.0,0.0,37.0,13.0,11.0,0.0,27.0,19.0,25.0,0,1,1,1,1,0,0,0,5.0,32.0,32.0,0,0,0,1,0.0
1399,185001.0,1,2,0.0,0.0,0.0,0.0,568.0,591.0,570.0,587.0,2,0.0,2,0.0,1,1.0,1,1.0,0.0,0.0,15.0,17.0,9,9,1,1,1979.0,,999.0,33.0,33.0,0.0,0.0,41.0,13.0,0.0,0.0,60.0,25.0,0,0,1,1,1,1,0,0,6.0,50.5,50.5,0,0,0,1,0.0
1400,96536.0,0,1,0.0,0.0,567.0,604.0,603.0,622.0,591.0,587.0,2,0.0,1,1.0,1,1.0,1,1.0,0.0,17.0,17.0,18.0,9,2,2,2,1979.0,,54.0,54.0,54.0,0.0,81.0,71.0,27.0,0.0,91.0,80.0,25.0,0,0,0,0,1,0,0,1,6.0,86.0,86.0,0,0,0,1,0.0
1401,147001.0,0,1,0.0,0.0,493.0,459.0,550.0,538.0,577.0,587.0,2,0.0,1,1.0,1,1.0,1,1.0,0.0,14.0,17.0,17.0,9,1,1,1,1979.0,,53.0,53.0,53.0,0.0,21.0,26.0,17.0,0.0,14.0,17.0,25.0,0,1,1,1,1,0,0,1,6.0,17.5,17.5,0,0,0,1,0.0
1402,46315.0,0,1,449.0,408.0,553.0,503.0,590.0,557.0,594.0,587.0,1,1.0,1,1.0,1,1.0,1,1.0,14.0,14.0,13.0,15.0,1,1,1,1,1980.0,47.0,47.0,47.0,47.0,22.0,72.0,61.0,30.0,17.0,45.0,31.0,25.0,1,1,1,1,0,0,0,1,5.0,19.5,58.5,1,0,0,1,19.5
1403,46496.0,0,1,0.0,0.0,627.0,474.0,620.0,571.0,684.0,587.0,2,0.0,1,3.0,1,3.0,1,3.0,0.0,26.0,26.0,25.0,9,1,1,1,1979.0,,55.0,55.0,55.0,0.0,99.0,82.0,95.0,0.0,23.0,44.0,25.0,0,1,1,1,1,0,0,1,6.0,61.0,61.0,0,0,0,1,0.0
1404,79147.0,1,2,0.0,0.0,477.0,459.0,499.0,526.0,561.0,587.0,2,0.0,1,2.0,1,1.0,1,1.0,0.0,21.0,17.0,16.0,9,2,2,2,1980.0,,52.0,52.0,52.0,0.0,11.0,3.0,8.0,0.0,14.0,12.0,25.0,0,0,0,0,1,0,0,0,5.0,12.5,12.5,0,0,0,1,0.0
1405,158663.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,593.0,587.0,2,0.0,2,0.0,2,0.0,1,2.0,0.0,0.0,0.0,29.0,9,9,9,2,1979.0,,999.0,999.0,20.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,25.0,0,0,0,0,1,1,1,0,6.0,27.0,27.0,0,0,0,1,0.0
1406,69599.0,0,2,449.0,440.0,505.0,497.0,0.0,0.0,594.0,587.0,1,1.0,1,1.0,1,1.0,1,1.0,17.0,17.0,16.0,14.0,1,1,1,2,1980.0,28.0,28.0,28.0,28.0,22.0,30.0,0.0,30.0,64.0,41.0,0.0,25.0,1,1,1,0,0,0,0,0,5.0,43.0,35.5,1,0,0,1,43.0
1407,47447.0,0,1,520.0,451.0,584.0,490.0,593.0,552.0,626.0,587.0,1,3.0,1,1.0,1,1.0,1,1.0,22.0,17.0,16.0,18.0,2,2,2,2,1979.0,52.0,52.0,52.0,52.0,79.0,90.0,64.0,61.0,75.0,36.0,26.0,25.0,0,0,0,0,0,0,0,1,6.0,77.0,63.0,0,1,0,1,77.0
1408,162350.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,573.0,587.0,2,0.0,2,0.0,2,0.0,1,1.0,0.0,0.0,0.0,16.0,9,9,9,1,1979.0,,999.0,999.0,64.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,1,6.0,19.5,19.5,0,0,0,1,0.0
1409,117407.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,659.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,24.0,9,9,9,1,1978.0,,999.0,999.0,59.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,1,7.0,55.5,55.5,0,0,0,1,0.0
1410,74283.0,1,1,439.0,422.0,567.0,494.0,554.0,550.0,568.0,587.0,1,1.0,1,1.0,1,1.0,1,1.0,15.0,18.0,15.0,17.0,1,1,1,1,1980.0,73.0,73.0,73.0,73.0,15.0,81.0,29.0,12.0,36.0,39.0,25.0,25.0,1,1,1,1,0,0,0,1,5.0,25.5,60.0,1,0,0,1,25.5
1411,120817.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,586.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,22.0,9,9,9,1,1979.0,,999.0,999.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,6.0,24.0,24.0,0,0,0,1,0.0
1412,96908.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,573.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,25.0,9,9,9,1,1980.0,,999.0,999.0,29.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,5.0,19.5,19.5,0,0,0,1,0.0
1413,160641.0,0,2,0.0,0.0,0.0,0.0,522.0,538.0,559.0,587.0,2,0.0,2,0.0,1,3.0,1,3.0,0.0,0.0,22.0,26.0,9,9,1,1,1979.0,,999.0,26.0,26.0,0.0,0.0,9.0,7.0,0.0,0.0,17.0,25.0,0,0,1,1,1,1,0,0,6.0,13.0,13.0,0,0,0,1,0.0
1414,56833.0,0,2,0.0,0.0,0.0,0.0,530.0,547.0,580.0,587.0,2,0.0,2,0.0,1,2.0,1,3.0,0.0,0.0,25.0,21.0,9,9,1,1,1979.0,,999.0,22.0,22.0,0.0,0.0,13.0,19.0,0.0,0.0,22.0,25.0,0,0,1,1,1,1,0,0,6.0,17.5,17.5,0,0,0,1,0.0
1415,163370.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,659.0,587.0,2,0.0,2,0.0,2,0.0,1,2.0,0.0,0.0,0.0,21.0,9,9,9,1,1980.0,,999.0,999.0,29.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,5.0,55.5,55.5,0,0,0,1,0.0
1416,61560.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,583.0,587.0,2,0.0,2,0.0,2,0.0,1,2.0,0.0,0.0,0.0,23.0,9,9,9,1,1978.0,,999.0,999.0,31.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,7.0,23.0,23.0,0,0,0,1,0.0
1417,123467.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,603.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,23.0,9,9,9,1,1979.0,,999.0,999.0,74.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,6.0,31.5,31.5,0,0,0,1,0.0
1418,15562.0,0,1,0.0,0.0,0.0,0.0,639.0,588.0,626.0,587.0,2,0.0,2,0.0,1,3.0,1,3.0,0.0,0.0,22.0,23.0,9,9,2,2,1978.0,,999.0,65.0,65.0,0.0,0.0,91.0,61.0,0.0,0.0,58.0,25.0,0,0,0,0,1,1,0,1,7.0,74.5,74.5,0,0,0,1,0.0
1419,88459.0,1,2,0.0,0.0,0.0,0.0,582.0,560.0,585.0,587.0,2,0.0,2,0.0,1,1.0,1,1.0,0.0,0.0,15.0,16.0,9,9,2,2,1979.0,,999.0,2.0,2.0,0.0,0.0,54.0,22.0,0.0,0.0,34.0,25.0,0,0,0,0,1,1,0,0,6.0,44.0,44.0,0,0,0,1,0.0
1420,175036.0,0,2,454.0,410.0,474.0,474.0,552.0,552.0,574.0,587.0,1,3.0,1,3.0,1,3.0,1,3.0,22.0,24.0,23.0,22.0,1,1,1,1,1980.0,32.0,32.0,32.0,32.0,26.0,10.0,27.0,15.0,19.0,23.0,26.0,25.0,1,1,1,1,0,0,0,0,5.0,22.5,16.5,0,1,0,1,22.5
1421,186400.0,0,2,454.0,413.0,493.0,499.0,568.0,560.0,582.0,587.0,1,3.0,1,3.0,1,3.0,1,3.0,21.0,23.0,23.0,28.0,2,1,2,2,1980.0,20.0,20.0,20.0,20.0,26.0,21.0,41.0,20.0,23.0,42.0,34.0,25.0,0,1,0,0,0,0,0,0,5.0,24.5,31.5,0,1,0,1,24.5
1422,182071.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,567.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,26.0,9,9,9,1,1979.0,,999.0,999.0,26.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,6.0,18.0,18.0,0,0,0,1,0.0
1423,153311.0,1,2,494.0,465.0,526.0,495.0,530.0,584.0,565.0,587.0,1,2.0,1,2.0,1,2.0,1,2.0,22.0,23.0,19.0,22.0,1,1,1,1,1980.0,68.0,68.0,68.0,68.0,62.0,50.0,13.0,10.0,86.0,40.0,55.0,25.0,1,1,1,1,0,0,0,0,5.0,74.0,45.0,0,0,1,1,74.0
1424,19149.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,564.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,25.0,9,9,9,2,1980.0,,999.0,999.0,21.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,25.0,0,0,0,0,1,1,1,1,5.0,17.0,17.0,0,0,0,1,0.0
1425,142295.0,0,2,463.0,414.0,497.0,487.0,530.0,530.0,616.0,587.0,1,3.0,1,1.0,1,1.0,1,1.0,25.0,15.0,15.0,13.0,1,1,1,1,1978.0,16.0,16.0,16.0,16.0,34.0,25.0,13.0,51.0,25.0,33.0,14.0,25.0,1,1,1,1,0,0,0,0,7.0,29.5,29.0,0,1,0,1,29.5
1426,169913.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,601.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,25.0,9,9,9,1,1978.0,,999.0,999.0,29.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,0,7.0,30.5,30.5,0,0,0,1,0.0
1427,182250.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,555.0,587.0,2,0.0,2,0.0,2,0.0,1,3.0,0.0,0.0,0.0,22.0,9,9,9,1,1980.0,,999.0,999.0,72.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,25.0,0,0,0,1,1,1,1,1,5.0,15.5,15.5,0,0,0,1,0.0
1428,160382.0,0,2,520.0,474.0,0.0,466.0,504.0,541.0,562.0,587.0,1,2.0,1,3.0,1,0.0,1,3.0,27.0,22.0,0.0,21.0,1,1,1,1,1980.0,27.0,27.0,27.0,27.0,79.0,0.0,4.0,9.0,91.0,18.0,18.0,25.0,1,1,1,1,0,0,0,0,5.0,85.0,9.0,0,0,1,1,85.0
1429,58124.0,0,1,468.0,455.0,542.0,521.0,0.0,0.0,562.0,587.0,1,2.0,1,3.0,1,3.0,1,3.0,20.0,22.0,25.0,28.0,2,2,2,1,1980.0,52.0,52.0,58.0,58.0,38.0,63.0,0.0,9.0,79.0,57.0,0.0,25.0,0,0,0,1,0,0,0,1,5.0,58.5,60.0,0,0,1,1,58.5
1430,53497.0,1,2,0.0,0.0,0.0,0.0,533.0,566.0,531.0,587.0,2,0.0,2,0.0,1,2.0,1,2.0,0.0,0.0,24.0,27.0,9,9,1,9,1979.0,,999.0,13.0,13.0,0.0,0.0,15.0,1.0,0.0,0.0,39.0,25.0,0,0,1,0,1,1,0,0,6.0,27.0,27.0,0,0,0,1,0.0
1431,146806.0,1,1,468.0,428.0,532.0,490.0,565.0,559.0,603.0,587.0,1,3.0,1,2.0,1,1.0,1,1.0,20.0,25.0,15.0,15.0,1,1,1,1,1979.0,49.0,49.0,49.0,49.0,38.0,55.0,39.0,38.0,45.0,36.0,32.0,25.0,1,1,1,1,0,0,0,1,6.0,41.5,45.5,0,1,0,1,41.5
1432,113373.0,0,1,0.0,0.0,0.0,0.0,596.0,582.0,564.0,587.0,2,0.0,2,0.0,1,2.0,1,2.0,0.0,0.0,22.0,23.0,9,9,1,1,1979.0,,999.0,11.0,11.0,0.0,0.0,66.0,9.0,0.0,0.0,52.0,25.0,0,0,1,1,1,1,0,1,6.0,59.0,59.0,0,0,0,1,0.0
